concentration_g_L,shear_rate_s_inv,eta_mPa_s,eta_Pa_s,x_pdf_pt,y_pdf_pt
0.6,112.95612588901228,2.61144352488037,0.00261144352488037,324.1888427734375,199.38619995117188
0.6,114.34101761591634,2.61144352488037,0.00261144352488037,324.2919921875,199.38619995117188
0.6,115.74247143757474,2.61144352488037,0.00261144352488037,324.3951110839844,199.38619995117188
0.6,117.16110258417908,2.61144352488037,0.00261144352488037,324.49822998046875,199.38619995117188
0.6,118.59712159459106,2.61144352488037,0.00261144352488037,324.6013488769531,199.38619995117188
0.6,120.05074158820294,2.61144352488037,0.00261144352488037,324.7044677734375,199.38619995117188
0.6,121.52261642036176,2.61144352488037,0.00261144352488037,324.8076171875,199.38619995117188
0.6,123.01209358919652,2.61144352488037,0.00261144352488037,324.9107360839844,199.38619995117188
0.6,124.51982696664358,2.61144352488037,0.00261144352488037,325.01385498046875,199.38619995117188
0.6,126.04604031521492,2.61144352488037,0.00261144352488037,325.1169738769531,199.38619995117188
0.6,127.59096014003266,2.61144352488037,0.00261144352488037,325.2200927734375,199.38619995117188
0.6,129.15528136418047,2.61144352488037,0.00261144352488037,325.3232421875,199.38619995117188
0.6,130.7383105030604,2.61144352488037,0.00261144352488037,325.4263610839844,199.38619995117188
0.6,132.3407424973876,2.61144352488037,0.00261144352488037,325.52947998046875,199.38619995117188
0.6,133.96281516388322,2.61144352488037,0.00261144352488037,325.6325988769531,199.38619995117188
0.6,135.6047692341381,2.61144352488037,0.00261144352488037,325.7357177734375,199.38619995117188
0.6,137.26734327837926,2.61144352488037,0.00261144352488037,325.8388671875,199.38619995117188
0.6,138.94980025521468,2.61144352488037,0.00261144352488037,325.9419860839844,199.38619995117188
0.6,140.65287875361028,2.61144352488037,0.00261144352488037,326.04510498046875,199.38619995117188
0.6,142.3768315272216,2.59798075123754,0.00259798075123754,326.1482238769531,199.43778228759766
0.6,144.1219144276528,2.584587382225686,0.002584587382225686,326.2513427734375,199.48936462402344
0.6,145.88891241369,2.584587382225686,0.002584587382225686,326.3544921875,199.48936462402344
0.6,147.6770421514062,2.584587382225686,0.002584587382225686,326.4576110839844,199.48936462402344
0.6,149.48708861950294,2.584587382225686,0.002584587382225686,326.56072998046875,199.48936462402344
0.6,151.31932044673852,2.584587382225686,0.002584587382225686,326.6638488769531,199.48936462402344
0.6,153.17400955439706,2.584587382225686,0.002584587382225686,326.7669677734375,199.48936462402344
0.6,155.05143119664476,2.584587382225686,0.002584587382225686,326.8700866699219,199.48936462402344
0.6,156.9524298597883,2.584587382225686,0.002584587382225686,326.9732360839844,199.48936462402344
0.6,158.8761628056017,2.584587382225686,0.002584587382225686,327.07635498046875,199.48936462402344
0.6,160.82347454181732,2.584587382225686,0.002584587382225686,327.1794738769531,199.48936462402344
0.6,162.79465406871387,2.584587382225686,0.002584587382225686,327.2825927734375,199.48936462402344
0.6,164.78999392878515,2.584587382225686,0.002584587382225686,327.3857116699219,199.48936462402344
0.6,166.81039164933733,2.584587382225686,0.002584587382225686,327.4888610839844,199.48936462402344
